-183.748, 77.929, 1.682,  1.765
-183.747, 77.873, 1.683,  1.798
-183.745, 77.817, 1.682,  1.831
-183.743, 77.761, 1.678,  1.864
-183.741, 77.705, 1.673,  1.897
-183.739, 77.649, 1.670,  1.930
-183.738, 77.594, 1.669,  1.963
-183.736, 77.538, 1.670,  1.996
-183.734, 77.483, 1.675,  2.029
-183.732, 77.427, 1.683,  2.062
-183.730, 77.370, 1.692,  2.095
-183.728, 77.314, 1.703,  2.128
-183.726, 77.257, 1.715,  2.161
-183.724, 77.199, 1.725,  2.194
-183.722, 77.141, 1.735,  2.227
-183.719, 77.083, 1.743,  2.260
-183.717, 77.025, 1.748,  2.293
-183.715, 76.967, 1.753,  2.326
-183.713, 76.908, 1.756,  2.359
-183.711, 76.850, 1.758,  2.392
-183.709, 76.791, 1.760,  2.425
-183.706, 76.733, 1.763,  2.458
-183.704, 76.674, 1.767,  2.491
-183.702, 76.615, 1.772,  2.524
-183.699, 76.556, 1.778,  2.557
-183.697, 76.496, 1.785,  2.590
-183.694, 76.437, 1.792,  2.623
-183.692, 76.377, 1.800,  2.656
-183.690, 76.317, 1.808,  2.689
-183.687, 76.256, 1.815,  2.722
-183.684, 76.196, 1.822,  2.755
-183.682, 76.135, 1.828,  2.788
-183.679, 76.074, 1.833,  2.821
-183.677, 76.013, 1.839,  2.854
-183.674, 75.951, 1.844,  2.887
-183.671, 75.890, 1.849,  2.920
-183.669, 75.828, 1.854,  2.953
-183.666, 75.766, 1.859,  2.986
-183.663, 75.704, 1.865,  3.019
-183.660, 75.642, 1.871,  3.052
-183.658, 75.579, 1.877,  3.085
-183.655, 75.517, 1.884,  3.118
-183.652, 75.454, 1.891,  3.151
-183.649, 75.391, 1.897,  3.184
-183.646, 75.327, 1.904,  3.217
-183.643, 75.264, 1.910,  3.250
-183.640, 75.200, 1.917,  3.283
-183.637, 75.136, 1.923,  3.316
-183.634, 75.072, 1.929,  3.349
-183.631, 75.008, 1.935,  3.382
-183.628, 74.943, 1.941,  3.415
-183.625, 74.878, 1.947,  3.448
-183.621, 74.813, 1.953,  3.481
-183.618, 74.748, 1.959,  3.514
-183.615, 74.683, 1.965,  3.547
-183.612, 74.617, 1.972,  3.580
-183.608, 74.551, 1.978,  3.613
-183.605, 74.485, 1.985,  3.646
-183.602, 74.419, 1.992,  3.679
-183.598, 74.353, 1.998,  3.712
-183.595, 74.286, 2.005,  3.745
-183.591, 74.219, 2.012,  3.778
-183.588, 74.152, 2.018,  3.811
-183.584, 74.085, 2.025,  3.844
-183.581, 74.017, 2.031,  3.877
-183.577, 73.949, 2.038,  3.910
-183.574, 73.881, 2.044,  3.943
-183.570, 73.813, 2.051,  3.976
-183.566, 73.745, 2.057,  4.009
-183.563, 73.676, 2.064,  4.042
-183.559, 73.607, 2.070,  4.075
-183.555, 73.538, 2.077,  4.108
-183.551, 73.469, 2.084,  4.141
-183.548, 73.399, 2.091,  4.174
-183.544, 73.329, 2.098,  4.207
-183.540, 73.259, 2.105,  4.240
-183.536, 73.189, 2.111,  4.273
-183.532, 73.119, 2.118,  4.306
-183.528, 73.048, 2.125,  4.339
-183.524, 72.977, 2.132,  4.372
-183.520, 72.906, 2.139,  4.405
-183.516, 72.835, 2.146,  4.438
-183.512, 72.763, 2.153,  4.471
-183.508, 72.691, 2.160,  4.504
-183.504, 72.619, 2.167,  4.537
-183.499, 72.547, 2.174,  4.570
-183.495, 72.474, 2.181,  4.603
-183.491, 72.402, 2.188,  4.636
-183.487, 72.329, 2.195,  4.669
-183.482, 72.255, 2.202,  4.702
-183.478, 72.182, 2.210,  4.735
-183.474, 72.108, 2.217,  4.768
-183.469, 72.034, 2.224,  4.801
-183.465, 71.960, 2.231,  4.834
-183.460, 71.886, 2.238,  4.867
-183.456, 71.811, 2.245,  4.900
-183.451, 71.736, 2.253,  4.933
-183.447, 71.661, 2.260,  4.966
-183.442, 71.586, 2.267,  4.999
-183.437, 71.510, 2.275,  5.032
-183.433, 71.434, 2.282,  5.065
-183.428, 71.358, 2.290,  5.098
-183.423, 71.282, 2.297,  5.131
-183.419, 71.205, 2.304,  5.164
-183.414, 71.128, 2.312,  5.197
-183.409, 71.051, 2.319,  5.230
-183.404, 70.974, 2.326,  5.263
-183.399, 70.896, 2.334,  5.296
-183.394, 70.818, 2.341,  5.329
-183.389, 70.740, 2.349,  5.362
-183.385, 70.662, 2.357,  5.395
-183.380, 70.583, 2.365,  5.428
-183.375, 70.505, 2.372,  5.461
-183.370, 70.425, 2.380,  5.494
-183.364, 70.346, 2.388,  5.527
-183.359, 70.266, 2.395,  5.560
-183.354, 70.187, 2.403,  5.593
-183.349, 70.106, 2.411,  5.626
-183.344, 70.026, 2.419,  5.659
-183.339, 69.945, 2.426,  5.692
-183.333, 69.864, 2.434,  5.725
-183.328, 69.783, 2.442,  5.758
-183.323, 69.702, 2.450,  5.791
-183.317, 69.620, 2.458,  5.824
-183.312, 69.538, 2.466,  5.857
-183.307, 69.456, 2.474,  5.890
-183.301, 69.374, 2.482,  5.923
-183.296, 69.291, 2.490,  5.956
-183.290, 69.208, 2.498,  5.989
-183.285, 69.124, 2.507,  6.022
-183.279, 69.041, 2.515,  6.055
-183.273, 68.957, 2.523,  6.088
-183.268, 68.873, 2.531,  6.121
-183.262, 68.789, 2.539,  6.154
-183.257, 68.704, 2.547,  6.187
-183.251, 68.619, 2.555,  6.220
-183.245, 68.534, 2.564,  6.253
-183.239, 68.448, 2.572,  6.286
-183.234, 68.363, 2.580,  6.319
-183.228, 68.277, 2.589,  6.352
-183.222, 68.190, 2.597,  6.385
-183.216, 68.104, 2.606,  6.418
-183.210, 68.017, 2.614,  6.451
-183.204, 67.930, 2.623,  6.484
-183.198, 67.842, 2.631,  6.517
-183.192, 67.754, 2.639,  6.550
-183.186, 67.666, 2.648,  6.583
-183.180, 67.578, 2.656,  6.616
-183.174, 67.490, 2.665,  6.649
-183.168, 67.401, 2.674,  6.682
-183.162, 67.312, 2.682,  6.715
-183.156, 67.222, 2.691,  6.748
-183.150, 67.133, 2.700,  6.781
-183.143, 67.042, 2.709,  6.814
-183.137, 66.952, 2.718,  6.847
-183.131, 66.862, 2.727,  6.880
-183.125, 66.771, 2.735,  6.913
-183.118, 66.680, 2.744,  6.946
-183.112, 66.588, 2.753,  6.979
-183.106, 66.496, 2.761,  7.012
-183.099, 66.404, 2.770,  7.045
-183.093, 66.312, 2.780,  7.078
-183.086, 66.219, 2.789,  7.111
-183.080, 66.126, 2.798,  7.144
-183.073, 66.033, 2.807,  7.177
-183.066, 65.939, 2.816,  7.210
-183.060, 65.846, 2.825,  7.243
-183.053, 65.751, 2.834,  7.276
-183.046, 65.657, 2.844,  7.309
-183.040, 65.562, 2.853,  7.342
-183.033, 65.467, 2.862,  7.375
-183.026, 65.372, 2.871,  7.408
-183.020, 65.276, 2.881,  7.441
-183.013, 65.180, 2.890,  7.474
-183.006, 65.084, 2.899,  7.507
-182.999, 64.987, 2.909,  7.540
-182.992, 64.890, 2.918,  7.573
-182.985, 64.793, 2.928,  7.606
-182.978, 64.695, 2.938,  7.639
-182.971, 64.597, 2.947,  7.672
-182.964, 64.499, 2.957,  7.705
-182.957, 64.400, 2.967,  7.738
-182.950, 64.302, 2.976,  7.771
-182.943, 64.202, 2.986,  7.804
-182.936, 64.103, 2.995,  7.837
-182.929, 64.003, 3.005,  7.870
-182.922, 63.903, 3.015,  7.903
-182.915, 63.802, 3.024,  7.936
-182.907, 63.702, 3.034,  7.969
-182.900, 63.600, 3.044,  8.002
-182.893, 63.499, 3.054,  8.035
-182.886, 63.397, 3.064,  8.068
-182.879, 63.295, 3.074,  8.101
-182.871, 63.193, 3.084,  8.134
-182.864, 63.090, 3.095,  8.167
-182.857, 62.987, 3.105,  8.200
-182.849, 62.883, 3.115,  8.233
-182.842, 62.779, 3.125,  8.266
-182.834, 62.675, 3.135,  8.299
-182.827, 62.571, 3.145,  8.332
-182.819, 62.466, 3.155,  8.365
-182.812, 62.361, 3.166,  8.398
-182.805, 62.255, 3.176,  8.431
-182.797, 62.149, 3.186,  8.464
-182.790, 62.043, 3.197,  8.497
-182.782, 61.937, 3.207,  8.530
-182.774, 61.830, 3.217,  8.563
-182.767, 61.722, 3.228,  8.596
-182.759, 61.615, 3.238,  8.629
-182.752, 61.507, 3.249,  8.662
-182.744, 61.399, 3.260,  8.695
-182.736, 61.290, 3.270,  8.728
-182.729, 61.181, 3.281,  8.761
-182.721, 61.072, 3.292,  8.794
-182.713, 60.962, 3.303,  8.827
-182.706, 60.852, 3.313,  8.860
-182.698, 60.741, 3.324,  8.893
-182.690, 60.630, 3.335,  8.926
-182.682, 60.519, 3.346,  8.959
-182.674, 60.408, 3.357,  8.992
-182.667, 60.296, 3.368,  9.025
-182.659, 60.184, 3.379,  9.058
-182.651, 60.071, 3.390,  9.091
-182.643, 59.958, 3.401,  9.124
-182.635, 59.845, 3.412,  9.157
-182.627, 59.731, 3.423,  9.190
-182.620, 59.617, 3.434,  9.223
-182.612, 59.502, 3.446,  9.256
-182.604, 59.387, 3.457,  9.289
-182.596, 59.272, 3.468,  9.322
-182.588, 59.157, 3.480,  9.355
-182.580, 59.040, 3.491,  9.388
-182.572, 58.924, 3.502,  9.421
-182.564, 58.807, 3.514,  9.454
-182.556, 58.690, 3.525,  9.487
-182.548, 58.573, 3.536,  9.520
-182.540, 58.455, 3.548,  9.553
-182.532, 58.337, 3.559,  9.586
-182.524, 58.218, 3.571,  9.619
-182.516, 58.099, 3.583,  9.652
-182.508, 57.979, 3.595,  9.685
-182.500, 57.859, 3.607,  9.718
-182.492, 57.739, 3.619,  9.751
-182.484, 57.618, 3.631,  9.784
-182.476, 57.497, 3.643,  9.817
-182.468, 57.376, 3.654,  9.850
-182.460, 57.254, 3.666,  9.883
-182.452, 57.132, 3.678,  9.916
-182.444, 57.009, 3.690,  9.949
-182.436, 56.886, 3.702,  9.982
-182.428, 56.763, 3.714, 10.015
-182.419, 56.639, 3.726, 10.048
-182.411, 56.515, 3.739, 10.081
-182.403, 56.390, 3.751, 10.114
-182.395, 56.265, 3.764, 10.147
-182.387, 56.139, 3.776, 10.180
-182.379, 56.013, 3.788, 10.213
-182.371, 55.887, 3.801, 10.246
-182.363, 55.760, 3.813, 10.279
-182.355, 55.633, 3.825, 10.312
-182.347, 55.506, 3.838, 10.345
-182.339, 55.378, 3.850, 10.378
-182.330, 55.249, 3.863, 10.411
-182.322, 55.120, 3.875, 10.444
-182.314, 54.991, 3.888, 10.477
-182.306, 54.861, 3.901, 10.510
-182.298, 54.731, 3.914, 10.543
-182.290, 54.601, 3.927, 10.576
-182.282, 54.470, 3.940, 10.609
-182.274, 54.338, 3.953, 10.642
-182.266, 54.207, 3.965, 10.675
-182.258, 54.074, 3.978, 10.708
-182.250, 53.942, 3.991, 10.741
-182.242, 53.809, 4.003, 10.774
-182.233, 53.675, 4.016, 10.807
-182.225, 53.541, 4.029, 10.840
-182.217, 53.407, 4.042, 10.873
-182.209, 53.272, 4.055, 10.906
-182.201, 53.137, 4.069, 10.939
-182.193, 53.001, 4.082, 10.972
-182.185, 52.865, 4.096, 11.005
-182.177, 52.728, 4.109, 11.038
-182.169, 52.591, 4.123, 11.071
-182.161, 52.453, 4.136, 11.104
-182.153, 52.315, 4.150, 11.137
-182.145, 52.177, 4.163, 11.170
-182.137, 52.038, 4.177, 11.203
-182.129, 51.899, 4.190, 11.236
-182.122, 51.759, 4.204, 11.269
-182.114, 51.619, 4.217, 11.302
-182.106, 51.478, 4.231, 11.335
-182.098, 51.337, 4.244, 11.368
-182.090, 51.195, 4.258, 11.401
-182.082, 51.053, 4.272, 11.434
-182.074, 50.911, 4.286, 11.467
-182.066, 50.768, 4.300, 11.500
-182.059, 50.624, 4.314, 11.533
-182.051, 50.480, 4.329, 11.566
-182.043, 50.336, 4.343, 11.599
-182.035, 50.191, 4.357, 11.632
-182.028, 50.045, 4.371, 11.665
-182.020, 49.900, 4.386, 11.698
-182.012, 49.753, 4.400, 11.731
-182.004, 49.606, 4.414, 11.764
-181.997, 49.459, 4.429, 11.797
-181.989, 49.311, 4.443, 11.830
-181.981, 49.163, 4.458, 11.863
-181.974, 49.014, 4.472, 11.896
-181.966, 48.865, 4.487, 11.929
-181.959, 48.715, 4.501, 11.962
-181.951, 48.565, 4.516, 11.995
-181.944, 48.414, 4.531, 12.028
-181.936, 48.263, 4.546, 12.061
-181.929, 48.111, 4.561, 12.094
-181.921, 47.959, 4.575, 12.127
-181.914, 47.806, 4.590, 12.160
-181.906, 47.653, 4.605, 12.193
-181.899, 47.499, 4.620, 12.226
-181.891, 47.345, 4.635, 12.259
-181.884, 47.191, 4.650, 12.292
-181.877, 47.035, 4.666, 12.325
-181.869, 46.880, 4.681, 12.358
-181.862, 46.723, 4.696, 12.391
-181.855, 46.567, 4.711, 12.424
-181.848, 46.409, 4.727, 12.457
-181.841, 46.251, 4.742, 12.490
-181.833, 46.093, 4.758, 12.523
-181.826, 45.934, 4.773, 12.556
-181.819, 45.775, 4.789, 12.589
-181.812, 45.615, 4.805, 12.622
-181.805, 45.455, 4.820, 12.655
-181.798, 45.294, 4.836, 12.688
-181.791, 45.132, 4.852, 12.721
-181.784, 44.970, 4.868, 12.754
-181.777, 44.808, 4.884, 12.787
-181.770, 44.645, 4.900, 12.820
-181.763, 44.481, 4.916, 12.853
-181.757, 44.317, 4.932, 12.886
-181.750, 44.152, 4.948, 12.919
-181.743, 43.987, 4.964, 12.952
-181.736, 43.821, 4.981, 12.985
-181.730, 43.655, 4.997, 13.018
-181.723, 43.488, 5.013, 13.051
-181.716, 43.321, 5.030, 13.084
-181.710, 43.153, 5.046, 13.117
-181.703, 42.984, 5.063, 13.150
-181.697, 42.815, 5.079, 13.183
-181.690, 42.646, 5.096, 13.216
-181.684, 42.476, 5.112, 13.249
-181.677, 42.305, 5.118, 13.282
-181.671, 42.135, 5.105, 13.315
-181.665, 41.966, 5.089, 13.348
-181.659, 41.797, 5.081, 13.381
-181.653, 41.628, 5.083, 13.414
-181.646, 41.458, 5.098, 13.447
-181.640, 41.287, 5.125, 13.480
-181.634, 41.116, 5.165, 13.513
-181.628, 40.942, 5.216, 13.546
-181.622, 40.766, 5.274, 13.579
-181.616, 40.589, 5.332, 13.612
-181.610, 40.410, 5.384, 13.645
-181.604, 40.229, 5.425, 13.678
-181.598, 40.047, 5.451, 13.711
-181.592, 39.866, 5.463, 13.744
-181.586, 39.684, 5.463, 13.777
-181.580, 39.502, 5.454, 13.810
-181.574, 39.321, 5.440, 13.843
-181.569, 39.141, 5.424, 13.876
-181.563, 38.961, 5.410, 13.909
-181.557, 38.781, 5.401, 13.942
-181.552, 38.601, 5.401, 13.975
-181.547, 38.421, 5.411, 14.008
-181.541, 38.240, 5.433, 14.041
-181.536, 38.058, 5.466, 14.074
-181.530, 37.875, 5.510, 14.107
-181.525, 37.690, 5.562, 14.140
-181.520, 37.503, 5.617, 14.173
-181.514, 37.314, 5.670, 14.206
-181.509, 37.124, 5.714, 14.239
-181.504, 36.932, 5.746, 14.272
-181.499, 36.740, 5.764, 14.305
-181.493, 36.548, 5.770, 14.338
-181.488, 36.356, 5.766, 14.371
-181.483, 36.165, 5.756, 14.404
-181.478, 35.974, 5.744, 14.437
-181.474, 35.783, 5.733, 14.470
-181.469, 35.592, 5.727, 14.503
-181.464, 35.402, 5.728, 14.536
-181.459, 35.211, 5.739, 14.569
-181.455, 35.019, 5.761, 14.602
-181.450, 34.826, 5.794, 14.635
-181.445, 34.632, 5.837, 14.668
-181.441, 34.436, 5.887, 14.701
-181.436, 34.238, 5.940, 14.734
-181.432, 34.039, 5.991, 14.767
-181.427, 33.838, 6.034, 14.800
-181.423, 33.636, 6.065, 14.833
-181.419, 33.433, 6.083, 14.866
-181.414, 33.230, 6.088, 14.899
-181.410, 33.028, 6.085, 14.932
-181.406, 32.826, 6.076, 14.965
-181.402, 32.624, 6.066, 14.998
-181.398, 32.422, 6.058, 15.031
-181.394, 32.220, 6.057, 15.064
-181.390, 32.019, 6.063, 15.097
-181.386, 31.816, 6.080, 15.130
-181.382, 31.613, 6.109, 15.163
-181.378, 31.408, 6.147, 15.196
-181.375, 31.202, 6.195, 15.229
-181.371, 30.994, 6.248, 15.262
-181.367, 30.784, 6.302, 15.295
-181.363, 30.573, 6.350, 15.328
-181.360, 30.360, 6.389, 15.361
-181.356, 30.146, 6.413, 15.394
-181.353, 29.933, 6.422, 15.427
-181.349, 29.719, 6.419, 15.460
-181.346, 29.505, 6.408, 15.493
-181.342, 29.293, 6.396, 15.526
-181.339, 29.080, 6.386, 15.559
-181.336, 28.868, 6.383, 15.592
-181.333, 28.655, 6.390, 15.625
-181.330, 28.442, 6.408, 15.658
-181.327, 28.227, 6.439, 15.691
-181.324, 28.011, 6.483, 15.724
-181.321, 27.794, 6.537, 15.757
-181.318, 27.574, 6.597, 15.790
-181.315, 27.352, 6.656, 15.823
-181.312, 27.129, 6.706, 15.856
-181.309, 26.904, 6.741, 15.889
-181.306, 26.679, 6.759, 15.922
-181.304, 26.454, 6.762, 15.955
-181.301, 26.229, 6.753, 15.988
-181.298, 26.005, 6.739, 16.021
-181.296, 25.781, 6.724, 16.054
-181.293, 25.558, 6.715, 16.087
-181.291, 25.334, 6.716, 16.120
-181.288, 25.110, 6.729, 16.153
-181.286, 24.885, 6.757, 16.186
-181.284, 24.659, 6.800, 16.219
-181.282, 24.431, 6.856, 16.252
-181.279, 24.200, 6.918, 16.285
-181.277, 23.968, 6.980, 16.318
-181.275, 23.733, 7.033, 16.351
-181.273, 23.498, 7.072, 16.384
-181.271, 23.261, 7.097, 16.417
-181.269, 23.025, 7.106, 16.450
-181.267, 22.788, 7.102, 16.483
-181.265, 22.552, 7.092, 16.516
-181.263, 22.316, 7.080, 16.549
-181.262, 22.081, 7.073, 16.582
-181.260, 21.845, 7.073, 16.615
-181.258, 21.609, 7.085, 16.648
-181.256, 21.373, 7.110, 16.681
-181.255, 21.135, 7.148, 16.714
-181.253, 20.895, 7.198, 16.747
-181.252, 20.653, 7.254, 16.780
-181.250, 20.410, 7.310, 16.813
-181.249, 20.165, 7.361, 16.846
-181.247, 19.918, 7.404, 16.879
-181.246, 19.670, 7.435, 16.912
-181.245, 19.422, 7.453, 16.945
-181.244, 19.173, 7.460, 16.978
-181.242, 18.925, 7.459, 17.011
-181.241, 18.677, 7.455, 17.044
-181.240, 18.429, 7.453, 17.077
-181.239, 18.180, 7.457, 17.110
-181.238, 17.932, 7.471, 17.143
-181.237, 17.682, 7.495, 17.176
-181.236, 17.431, 7.528, 17.209
-181.235, 17.179, 7.570, 17.242
-181.234, 16.926, 7.616, 17.275
-181.233, 16.670, 7.663, 17.308
-181.233, 16.413, 7.708, 17.341
-181.232, 16.155, 7.749, 17.374
-181.231, 15.896, 7.781, 17.407
-181.230, 15.636, 7.806, 17.440
-181.230, 15.375, 7.823, 17.473
-181.229, 15.115, 7.834, 17.506
-181.229, 14.853, 7.842, 17.539
-181.228, 14.592, 7.849, 17.572
-181.227, 14.330, 7.859, 17.605
-181.227, 14.068, 7.875, 17.638
-181.227, 13.805, 7.897, 17.671
-181.226, 13.541, 7.926, 17.704
-181.226, 13.276, 7.961, 17.737
-181.225, 13.009, 8.000, 17.770
-181.225, 12.742, 8.042, 17.803
-181.225, 12.472, 8.083, 17.836
-181.225, 12.202, 8.122, 17.869
-181.224, 11.930, 8.157, 17.902
-181.224, 11.657, 8.186, 17.935
-181.224, 11.384, 8.210, 17.968
-181.224, 11.110, 8.229, 18.001
-181.224, 10.835, 8.245, 18.034
-181.224, 10.560, 8.259, 18.067
-181.224, 10.285, 8.274, 18.100
-181.223, 10.008, 8.292, 18.133
-181.223, 9.732, 8.313, 18.166
-181.223, 9.454, 8.340, 18.199
-181.224, 9.175, 8.371, 18.232
-181.224, 8.895, 8.406, 18.265
-181.224, 8.614, 8.444, 18.298
-181.224, 8.331, 8.483, 18.331
-181.224, 8.047, 8.521, 18.364
-181.224, 7.762, 8.557, 18.397
-181.224, 7.476, 8.589, 18.430
-181.224, 7.189, 8.618, 18.463
-181.225, 6.901, 8.644, 18.496
-181.225, 6.613, 8.666, 18.529
-181.225, 6.323, 8.686, 18.562
-181.225, 6.033, 8.705, 18.595
-181.226, 5.743, 8.725, 18.628
-181.226, 5.451, 8.748, 18.661
-181.226, 5.159, 8.773, 18.694
-181.226, 4.866, 8.802, 18.727
-181.227, 4.572, 8.835, 18.760
-181.227, 4.276, 8.870, 18.793
-181.227, 3.980, 8.907, 18.826
-181.228, 3.682, 8.944, 18.859
-181.228, 3.383, 8.981, 18.892
-181.229, 3.082, 9.016, 18.925
-181.229, 2.781, 9.049, 18.958
-181.229, 2.479, 9.079, 18.991
-181.230, 2.175, 9.106, 19.024
-181.230, 1.871, 9.131, 19.057
-181.231, 1.566, 9.155, 19.090
-181.231, 1.260, 9.178, 19.123
-181.232, 0.954, 9.202, 19.156
-181.232, 0.647, 9.228, 19.189
-181.233, 0.338, 9.256, 19.222
-181.233, 0.029, 9.287, 19.255
-181.233, -0.281, 9.321, 19.288
-181.234, -0.593, 9.356, 19.321
-181.234, -0.906, 9.393, 19.354
-181.235, -1.220, 9.430, 19.387
-181.235, -1.535, 9.467, 19.420
-181.236, -1.852, 9.502, 19.453
-181.236, -2.169, 9.536, 19.486
-181.237, -2.488, 9.568, 19.519
-181.237, -2.808, 9.597, 19.552
-181.238, -3.128, 9.625, 19.585
-181.238, -3.450, 9.652, 19.618
-181.239, -3.772, 9.678, 19.651
-181.239, -4.095, 9.705, 19.684
-181.239, -4.420, 9.734, 19.717
-181.240, -4.745, 9.764, 19.750
-181.240, -5.071, 9.797, 19.783
-181.241, -5.399, 9.831, 19.816
-181.241, -5.727, 9.867, 19.849
-181.242, -6.057, 9.904, 19.882
-181.242, -6.388, 9.942, 19.915
-181.242, -6.721, 9.979, 19.948
-181.243, -7.054, 10.016, 19.981
-181.243, -7.389, 10.051, 20.014
-181.244, -7.725, 10.085, 20.047
-181.244, -8.062, 10.117, 20.080
-181.244, -8.400, 10.147, 20.113
-181.245, -8.739, 10.177, 20.146
-181.245, -9.079, 10.207, 20.179
-181.245, -9.420, 10.237, 20.212
-181.246, -9.762, 10.268, 20.245
-181.246, -10.105, 10.300, 20.278
-181.246, -10.449, 10.334, 20.311
-181.246, -10.794, 10.369, 20.344
-181.247, -11.141, 10.406, 20.377
-181.247, -11.489, 10.444, 20.410
-181.247, -11.838, 10.482, 20.443
-181.247, -12.188, 10.521, 20.476
-181.247, -12.540, 10.559, 20.509
-181.248, -12.893, 10.596, 20.542
-181.248, -13.247, 10.632, 20.575
-181.248, -13.602, 10.666, 20.608
-181.248, -13.959, 10.700, 20.641
-181.248, -14.316, 10.732, 20.674
-181.248, -14.675, 10.764, 20.707
-181.248, -15.034, 10.797, 20.740
-181.248, -15.395, 10.830, 20.773
-181.248, -15.757, 10.864, 20.806
-181.248, -16.120, 10.899, 20.839
-181.248, -16.484, 10.936, 20.872
-181.248, -16.850, 10.973, 20.905
-181.248, -17.216, 11.013, 20.938
-181.248, -17.584, 11.052, 20.971
-181.248, -17.954, 11.092, 21.004
-181.248, -18.325, 11.132, 21.037
-181.247, -18.697, 11.171, 21.070
-181.247, -19.070, 11.209, 21.103
-181.247, -19.445, 11.246, 21.136
-181.247, -19.821, 11.282, 21.169
-181.246, -20.197, 11.318, 21.202
-181.246, -20.576, 11.353, 21.235
-181.246, -20.955, 11.387, 21.268
-181.245, -21.335, 11.423, 21.301
-181.245, -21.717, 11.458, 21.334
-181.244, -22.100, 11.495, 21.367
-181.244, -22.484, 11.533, 21.400
-181.244, -22.869, 11.573, 21.433
-181.243, -23.256, 11.613, 21.466
-181.242, -23.644, 11.654, 21.499
-181.242, -24.034, 11.696, 21.532
-181.241, -24.425, 11.738, 21.565
-181.241, -24.817, 11.780, 21.598
-181.240, -25.211, 11.821, 21.631
-181.239, -25.606, 11.861, 21.664
-181.239, -26.002, 11.900, 21.697
-181.238, -26.400, 11.939, 21.730
-181.237, -26.799, 11.977, 21.763
-181.236, -27.199, 12.014, 21.796
-181.236, -27.601, 12.051, 21.829
-181.235, -28.003, 12.089, 21.862
-181.234, -28.407, 12.127, 21.895
-181.233, -28.812, 12.166, 21.928
-181.232, -29.219, 12.206, 21.961
-181.231, -29.627, 12.248, 21.994
-181.230, -30.036, 12.291, 22.027
-181.229, -30.447, 12.334, 22.060
-181.228, -30.859, 12.378, 22.093
-181.227, -31.273, 12.422, 22.126
-181.226, -31.688, 12.466, 22.159
-181.224, -32.105, 12.509, 22.192
-181.223, -32.523, 12.551, 22.225
-181.222, -32.942, 12.593, 22.258
-181.221, -33.363, 12.634, 22.291
-181.219, -33.785, 12.674, 22.324
-181.218, -34.209, 12.714, 22.357
-181.217, -34.633, 12.753, 22.390
-181.215, -35.060, 12.793, 22.423
-181.214, -35.487, 12.834, 22.456
-181.212, -35.916, 12.876, 22.489
-181.211, -36.346, 12.919, 22.522
-181.209, -36.778, 12.963, 22.555
-181.208, -37.211, 13.008, 22.588
-181.206, -37.646, 13.054, 22.621
-181.205, -38.082, 13.100, 22.654
-181.203, -38.520, 13.147, 22.687
-181.201, -38.960, 13.193, 22.720
-181.199, -39.401, 13.239, 22.753
-181.198, -39.843, 13.283, 22.786
-181.196, -40.287, 13.327, 22.819
-181.194, -40.732, 13.370, 22.852
-181.192, -41.179, 13.413, 22.885
-181.190, -41.627, 13.455, 22.918
-181.189, -42.077, 13.497, 22.951
-181.187, -42.528, 13.540, 22.984
-181.185, -42.980, 13.583, 23.017
-181.183, -43.434, 13.627, 23.050
